date,total_sales,dcoilwtico,total_onpromotion,is_payday,post_earthquake,weeks_since_eq,eq_effect,is_holiday,holiday_type_Additional,holiday_type_Bridge,holiday_type_Celebrated,holiday_type_Event,holiday_type_Holiday,holiday_type_Transfer,holiday_type_Work Day,holiday_type_nan
2014-08-17,564443.173007,,559,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-18,433042.298907,96.44,514,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-19,379329.9530773,94.35,512,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-20,398126.790988,96.4,582,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-21,355108.8749955,93.97,2412,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-22,388359.8983235,93.61,4479,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-23,499678.208204,,649,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-24,528990.5611087,,680,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-08-25,412250.075007,95.39,591,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-26,355053.9079745,95.78,516,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-27,366321.498077,95.82,623,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-28,327912.427,96.44,2175,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-29,403288.917062,97.86,4268,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-30,586373.694132,,437,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-08-31,660088.183052,,455,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-01,812526.219024,97.86,633,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-02,717351.552768,92.92,2300,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-03,726683.8617375,95.5,4724,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-04,551340.0774347,94.51,2657,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-05,603043.241921,93.32,4802,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-06,870139.4459765,,959,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-07,997964.077948,,942,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-08,648651.744928,92.64,802,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-09,562420.568002,92.73,2511,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-10,612987.4722337,91.71,4874,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-11,483462.953022,92.89,2737,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-12,564382.847851,92.18,4727,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-13,795802.238124,,1018,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-14,896501.5622945,,1020,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-15,630710.5728885,92.86,870,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-16,608239.973016,94.91,2647,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-17,617472.3442115,94.33,4999,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-18,479500.843061,93.07,2683,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-19,550213.093909,92.43,4614,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-20,808490.763077,,898,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-21,901420.451004,,975,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-22,589120.293928,91.46,798,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-23,559954.304399,91.55,2593,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-24,598183.114508,93.6,4837,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-25,466867.377076,93.59,2489,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-26,515474.223943,95.55,4319,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-27,781202.367982,,632,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-28,886531.789814,,739,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-09-29,586682.822002,94.53,582,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-09-30,599093.9157257,91.17,2278,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-01,784500.253914,90.74,4804,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-02,634306.519052,91.02,2616,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-03,675639.295098,89.76,4482,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-04,931317.51302,,735,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-05,985466.962071,,658,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-06,641480.757266,90.33,606,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-07,586410.2709706,88.89,2353,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-10-08,620201.323059,87.29,4784,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-09,510519.923104,85.76,2450,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-10,702470.317955,85.87,4569,False,0,0,0.0,True,False,False,False,False,False,True,False,False
2014-10-11,748309.153739,,564,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-12,843971.132714,,648,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-13,611726.926015,85.73,565,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-14,550589.573294,81.72,2357,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-15,624797.469491,81.82,4945,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-16,538252.607117,82.33,2557,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-17,558538.135999,82.8,4551,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-18,820840.970792,,769,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-19,935410.595877,,769,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-20,624629.990941,82.76,609,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-21,542207.165266,83.25,2086,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-22,584926.355993,80.52,4755,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-23,492233.2322,82.81,2526,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-24,528403.680064,81.27,4477,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-25,758926.230707,,1003,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-26,892128.498949,,1020,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-27,572806.6319285,81.26,583,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-28,512678.811505,81.36,2327,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-29,560819.6780005,82.25,4953,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-30,459715.26616,81.06,2357,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-10-31,561876.0719155,80.53,4421,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-01,873539.2478855,,975,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-02,709851.4922288,,944,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-11-03,973192.041735,78.77,690,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-11-04,702751.953595,77.15,2373,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-05,718799.9390395,78.71,4858,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-06,566118.381055,77.87,2519,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-11-07,585330.25773,78.71,4392,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-11-08,816064.644983,,861,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-09,941478.422301,,956,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-10,593376.793073,77.43,540,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-11-11,552505.750307,77.85,2362,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-11-12,588093.484021,77.16,4810,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-11-13,468057.386823,74.13,2503,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-14,553007.970965,75.91,4434,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-15,786124.201177,,1184,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-16,956619.401927,,1058,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-17,620876.340058,75.64,754,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-18,553367.204141,74.55,2663,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-19,580234.0113007,74.55,5147,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-20,511855.7610447,75.63,2824,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-21,567978.732759,76.52,4573,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-22,763720.148593,,868,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-23,907432.656994,,973,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-24,610847.95702,75.74,710,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-25,541225.608011,74.04,2544,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-26,579125.306002,73.7,5021,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-27,475823.897052,73.7,2774,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-28,559619.825094,65.94,4654,False,0,0,0.0,True,False,False,False,True,False,False,False,False
2014-11-29,850925.105136,,994,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-11-30,1023691.281592,,1076,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-01,817413.561974,68.98,1423,False,0,0,0.0,True,False,False,False,True,False,False,False,False
2014-12-02,735319.1840285,66.99,3045,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-03,715127.614539,67.3,5359,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-04,578961.517004,66.73,3216,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-05,635445.153317,65.89,4849,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2014-12-06,829386.70612,,1151,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-12-07,1013889.8074,,1165,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-08,790283.289992,63.13,922,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-12-09,665123.962957,63.74,2992,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-10,732121.033873,60.99,5562,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-11,580542.178879,60.01,3159,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-12,642760.387245,57.81,4853,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-13,854830.905829,,1261,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-14,999106.1325775,,1410,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-15,790182.945791,55.96,1025,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-16,799067.056179,55.97,2973,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-17,779966.499188,56.43,5290,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-18,731938.479893,54.18,3179,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-19,757349.3758179,56.91,4940,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-20,935555.52434,,1534,False,0,0,0.0,True,False,False,False,False,False,False,True,False
2014-12-21,1056605.2012285,,1579,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2014-12-22,1008143.3460193,55.25,1582,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2014-12-23,1064977.9730725,56.78,3365,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2014-12-24,965982.871715,55.7,5828,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2014-12-26,872098.456795,54.59,5714,False,0,0,0.0,True,False,True,False,False,False,False,False,False
2014-12-27,740596.158932,,1747,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-28,716329.635071,,1859,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-29,773998.401175,53.46,1783,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-30,912970.533204,54.14,3494,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2014-12-31,844380.469674,53.45,5648,True,0,0,0.0,True,True,False,False,False,False,False,False,False
2015-01-01,12773.61698,53.45,12,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-01-02,657763.391981,52.72,4949,False,0,0,0.0,True,False,True,False,False,False,False,False,False
2015-01-03,648880.686926,,1306,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-04,730923.776022,,1295,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-05,569267.29796,50.05,1148,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-06,477886.741053,47.98,1042,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-07,494160.850117,48.69,1291,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-08,417482.689131,48.8,3063,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-09,439381.226073,48.35,4761,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-10,569956.90801,,954,False,0,0,0.0,True,False,False,False,False,False,False,True,False
2015-01-11,694860.9511,,1058,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-12,442845.544014,46.06,1043,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-13,393799.993059,45.92,1213,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-14,400923.97107,48.49,1586,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-15,371146.144942,46.37,2608,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-16,423599.9357975,48.49,4510,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-17,621865.434007,,712,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-18,678277.030991,,577,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-19,448217.896919,48.49,588,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-20,405308.77722,46.79,569,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-21,413202.592067,47.85,697,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-22,364862.5390355,45.93,2598,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-23,416937.181925,45.26,4475,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-24,588849.871003,,632,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-25,631623.951015,,616,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-26,410009.617966,44.8,540,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-27,360009.850046,45.84,560,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-28,376935.916035,44.08,639,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-29,343062.160973,44.12,2696,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-30,435899.6719165,47.79,4647,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-01-31,656205.841844,,763,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-01,815294.475951,,727,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-02,538301.886974,49.25,653,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-03,475249.842928,53.04,583,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-04,451923.147059,48.45,687,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-05,407491.967944,50.48,2640,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-06,437147.54517,51.66,4645,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-07,599911.594879,,721,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-08,622994.231951,,690,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-09,458002.152043,52.99,722,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-10,400825.9849177,50.06,694,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-11,400115.3330245,48.8,766,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-12,384963.142969,51.17,2613,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-13,493265.468013,52.66,4536,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-14,562855.068099,,697,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-15,434886.671834,,576,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-16,420740.903983,52.66,574,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-02-17,483088.13409300003,53.56,609,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-02-18,497499.057967,52.13,670,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-19,436360.905914,51.12,2616,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-20,483681.015026,49.95,4387,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-21,572753.075038,,443,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-22,691339.067796,,573,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-23,443349.890841,49.56,425,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-24,407890.277971,48.48,411,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-25,395774.954032,50.25,476,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-26,354938.226975,47.65,2631,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-27,436488.424914,49.84,4475,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-02-28,635263.400075,,504,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-01,820434.978924,,617,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-02,546037.787999,49.59,464,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-03-03,492365.24083,50.43,571,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-04,483330.548167,51.53,608,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-05,428599.809059,50.76,2679,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-06,463723.974873,49.61,4451,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-07,657377.210913,,660,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-08,659563.411966,,538,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-09,480371.950086,49.95,557,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-10,457881.7640763,48.42,567,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-11,425617.727075,48.06,572,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-12,382588.6690535,47.12,2664,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-13,434805.995204,44.88,4501,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-14,616609.760896,,649,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-15,662700.871933,,636,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-16,466598.425914,43.93,597,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-17,415359.51603,43.39,581,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-18,398629.999994,44.63,600,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-19,373324.3829895,44.02,2698,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-20,467687.945081,46.0,4477,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-21,624099.228222,,597,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-22,646466.401887,,666,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-23,462664.2370045,47.4,543,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-24,407369.722015,47.03,445,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-25,408258.189916,48.75,579,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-26,367006.957001,51.41,2769,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-27,436906.608975,48.83,4596,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-28,589854.7040575,,587,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-29,641213.770163,,669,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-30,437878.834978,48.66,632,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-03-31,443278.893073,47.72,590,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-01,557223.161038,50.12,777,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-04-02,524588.902022,49.13,2854,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-03,510296.785948,49.13,4598,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-04-04,653894.195903,,712,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-05,659669.577136,,707,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-06,519734.816963,52.08,578,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-07,464788.21798,53.95,631,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-08,461140.213006,50.44,753,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-09,398718.315935,50.79,2883,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-10,445869.298012,51.63,4725,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-11,610603.017074,,736,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-12,659939.024086,,715,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-04-13,453724.756048,51.95,643,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-14,403623.396979,53.3,666,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-04-15,438106.287965,56.25,739,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-16,418643.193957,56.69,3374,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-17,456303.236748,55.71,5102,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-18,629155.66071,,1195,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-19,684544.950159,,1249,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-20,481694.770966,56.37,1146,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-21,426018.313035,55.58,1090,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-04-22,421108.210059,56.17,1250,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-23,392147.042002,56.59,3300,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-24,437625.507963,55.98,5216,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-25,588781.512939,,1185,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-26,625901.000988,,1169,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-27,425049.148087,55.56,1046,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-28,374839.1850745,57.05,1057,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-29,398724.330055,58.55,1012,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-04-30,432612.141938,59.62,3267,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-01,674509.400095,59.1,5555,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-05-02,711052.273896,,1343,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-03,742887.785029,,1381,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-04,556245.147953,58.92,1282,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-05,509493.227021,60.38,1240,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-06,504999.550962,60.93,1340,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-07,444082.309939,58.99,3372,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-08,481304.22297,59.41,5130,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-09,706705.4400759999,,1156,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2015-05-10,558062.273048,,1024,False,0,0,0.0,True,False,False,False,True,False,False,False,False
2015-05-11,524864.051063,59.23,1055,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-12,452162.874045,60.72,1014,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-05-13,446915.639008,60.5,1172,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-14,395609.666087,59.89,3153,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-15,483535.538107,59.73,5076,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-16,709798.552994,,1196,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-17,798186.132143,,1060,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-18,496595.01098,59.44,968,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-19,446375.4880335,57.3,999,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-20,466238.630977,58.96,1232,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-21,417006.136035,60.18,3115,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-22,458727.917031,58.88,4923,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-23,658882.9229615,,970,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-24,738068.426823,,1012,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-05-25,534802.790004,58.88,941,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-26,463132.406006,57.29,887,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-27,481804.96096,57.51,1007,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-28,428506.881011,57.69,3183,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-29,560519.530038,60.25,5079,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-30,855728.291973,,992,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-05-31,1023564.76704,,1025,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-01,812081.2027655,60.24,1388,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-02,753430.6418917,61.3,3643,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-03,747929.452075,59.67,5581,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-04,608994.6461083,58.0,3401,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-05,657675.126037,59.11,5144,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-06,904437.271141,,1066,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-07,1070695.9178497,,1068,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-08,696952.81204,58.15,949,False,0,0,0.0,False,False,False,False,False,False,False,False,True
